event,event_url,updated,title,url,text,html
GLAM mix'n'hack 2019,https://make.opendata.ch/wiki/event:2019-09,2020-02-06 14:44:00,Back to the Greek Universe,https://make.opendata.ch/wiki/project:back_to_the_greek_universe,"Back to the Greek Universe





Back to the Greek Universe is a web application that allows users to explore the ancient Greek model of the universe in virtual reality so that they can realize what detailed knowledge the Greeks had of the movement of the celestial bodies observable from the Earth's surface. The model is based on Claudius Ptolemy's work, which is characterized by the fact that it adopts a geo-centric view of the universe with the earth in the center.


Ptolemy placed the planets in the following order:


 Moon

 Mercury

 Venus

 Sun

 Mars

 Jupiter

 Saturn

 Fixed stars



The movements of the celestial bodies as they appear to earthlings are expressed as a series of superposed circular movements (see deferent and epicycle theory), characterized by varying radius and speed. The tabular values that serve as inputs to the model have been extracted from literature. 


Demo Video


Claudius Ptolemy (~100-160 AD) was a Greek scientist working at the library of Alexandria. One of his most important works, the «Almagest», sums up the geographic, mathematical and astronomical knowledge of the time. It is the first outline of a coherent system of the universe in the history of mankind.


Back to the Greek Universe is a VR model that rebuilds Ptolemy’s system of the universe on a scale of 1/1 billion. The planets are 100 times larger, the earth rotates 100 times more slowly. The planet orbits periods are 1 million times faster than they would be according to Ptolemy’s calculations.


Back to the Greek Universe was coded and presented at the Swiss Open Cultural Data Hackathon/mix'n'hack 2019 in Sion, Switzerland, from Sept 6-8, 2019, by Thomas Weibel, Cédric Sievi, Pia Viviani and Beat Estermann.


Instructions


This is how to fly Ptolemy's virtual spaceship:


 Point your smartphone camera towards the QR code, tap on the popup banner in order to launch into space.

 Turn around and discover the ancient greek solar system. Follow the planets' epicyclic movements (see above).

 Tap in order to travel through space, in any direction you like. Every single tap will teleport you roughly 18 million miles forward.

 Back home: Point your device vertically down and tap in order to teleport back to earth.

 Gods' view: Point your device vertically up and tap in order to overlook Ptolemy’s system of the universe from high above.



The cockpit on top is a time and distances display: The years and months indicator gives you an idea of how rapidly time goes by in the simulation, the miles indicator will always display your current distance from the earth center (in million nautical miles).


Data


The data used include 16th century prints of Ptolemy's main work, the Almagest (both in greek and latin) and high-resolution surface photos of the planets in Mercator projection. The photos are mapped onto rotating spheres by means of Mozilla's web VR framework A-Frame.



Earth map (public domain)



Moon map (public domain)



Mercury map (public domain)



Venus map (public domain)



Sun map (public domain)



Mars map (public domain)



Jupiter map (public domain)



Saturn map (public domain)



Stars map (milky way) (Creative Commons Attribution 4.0 International)


Primary literature


 Simon Grynaeus: Kl. Ptolemaiou Megalēs syntaxeōs bibl. 13, public domain

 Peter Liechtenstein: Almagestum CL. Ptolemei Pheludiensis Alexandrini astronomorum principis opus ingens ac nobile omnes celoru motus continens, public domain



Secondary literature


 Richard Fitzpatrick: A Modern Almagest, An Updated Version of Ptolemy’s Model of the Solar System

 John Cramer: The Ptolemaic System, A Detailed Synopsis

 Astrophysikalisches Institut Neunhof: Das Weltmodell des Ptolemaios



Version history


2019/09/07 v1.0: Basic VR engine, interactive prototype

2019/09/08 v1.01: Cockpit with time and distance indicator

2019/09/13 v1.02: Space flight limited to stars sphere, minor bugfixes

2019/09/17 v1.03: Planet ecliptics adjusted


Media


 Back to the Greek Universe Video (mp4), public domain



Team


 Thomas Weibel (weibelth)

 Cédric Sievi

 Pia Viviani (pia)

 Beat Estermann (beat_estermann)



 concept,
	 dev,
	 design,
	 glam


","<h2 class=""sectionedit1 page-header pb-3 mb-4 mt-5"" id=""back_to_the_greek_universe"">Back to the Greek Universe</h2>
<div class=""level2"">
<p>
<a class=""media"" href=""https://www.thomasweibel.ch/back-to-the-greek-universe/"" rel=""nofollow"" title=""https://www.thomasweibel.ch/back-to-the-greek-universe/""><img alt=""Simulation of the Ptolemaic system of the universe"" class=""media img-responsive"" src=""/wiki/_media/project:greek-universe.jpg"" title=""Simulation of the Ptolemaic system of the universe""/></a>
</p>
<p>
<a class=""urlextern"" href=""https://www.thomasweibel.ch/back-to-the-greek-universe/"" rel=""nofollow"" title=""https://www.thomasweibel.ch/back-to-the-greek-universe/"">Back to the Greek Universe</a> is a web application that allows users to explore the ancient Greek model of the universe in virtual reality so that they can realize what detailed knowledge the Greeks had of the movement of the celestial bodies observable from the Earth's surface. The model is based on Claudius Ptolemy's work, which is characterized by the fact that it adopts a geo-centric view of the universe with the earth in the center.
</p>
<p>
Ptolemy placed the planets in the following order:
</p>
<ol class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Moon</div>
</li>
<li class=""level1""><div class=""li""> Mercury</div>
</li>
<li class=""level1""><div class=""li""> Venus</div>
</li>
<li class=""level1""><div class=""li""> Sun</div>
</li>
<li class=""level1""><div class=""li""> Mars</div>
</li>
<li class=""level1""><div class=""li""> Jupiter</div>
</li>
<li class=""level1""><div class=""li""> Saturn</div>
</li>
<li class=""level1""><div class=""li""> Fixed stars</div>
</li>
</ol>
<p>
<a class=""media"" href=""/wiki/_detail/project:universum.png?id=project%3Aback_to_the_greek_universe"" title=""project:universum.png""><img alt=""Renaissance woodcut illustrating the Ptolemaic sphere model"" class=""mediaright img-responsive"" height=""328"" src=""/wiki/_media/project:universum.png?w=319&amp;h=328&amp;tok=8836b0"" title=""Renaissance woodcut illustrating the Ptolemaic sphere model"" width=""319""/></a>The movements of the celestial bodies as they appear to earthlings are expressed as a series of superposed circular movements (see <a class=""urlextern"" href=""https://en.wikipedia.org/wiki/Deferent_and_epicycle"" rel=""nofollow"" title=""https://en.wikipedia.org/wiki/Deferent_and_epicycle"">deferent and epicycle</a> theory), characterized by varying radius and speed. The tabular values that serve as inputs to the model have been extracted from literature. 
</p>
<p>
<a class=""urlextern"" href=""https://www.youtube.com/watch?v=fm-YscWz1Xc"" rel=""nofollow"" title=""https://www.youtube.com/watch?v=fm-YscWz1Xc"">Demo Video</a>
</p>
<p>
Claudius Ptolemy (~100-160 AD) was a Greek scientist working at the library of Alexandria. One of his most important works, the Almagest, sums up the geographic, mathematical and astronomical knowledge of the time. It is the first outline of a coherent system of the universe in the history of mankind.
</p>
<p>
Back to the Greek Universe is a VR model that rebuilds Ptolemys system of the universe on a scale of 1/1 billion. The planets are 100 times larger, the earth rotates 100 times more slowly. The planet orbits periods are 1 million times faster than they would be according to Ptolemys calculations.
</p>
<p>
Back to the Greek Universe was coded and presented at the Swiss Open Cultural Data Hackathon/mix'n'hack 2019 in Sion, Switzerland, from Sept 6-8, 2019, by Thomas Weibel, Cdric Sievi, Pia Viviani and Beat Estermann.
</p>
</div>
<h2 class=""sectionedit2 page-header pb-3 mb-4 mt-5"" id=""instructions"">Instructions</h2>
<div class=""level2"">
<p>
<img alt="""" class=""medialeft img-responsive"" src=""/wiki/_media/project:qrcode.png?w=250&amp;tok=ab8362"" width=""250""/>This is how to fly Ptolemy's virtual spaceship:
</p>
<ul class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Point your smartphone camera towards the QR code, tap on the popup banner in order to launch into space.</div>
</li>
<li class=""level1""><div class=""li""> Turn around and discover the ancient greek solar system. Follow the planets' epicyclic movements (see above).</div>
</li>
<li class=""level1""><div class=""li""> Tap in order to travel through space, in any direction you like. Every single tap will teleport you roughly 18 million miles forward.</div>
</li>
<li class=""level1""><div class=""li""> <strong>Back home:</strong> Point your device vertically down and tap in order to teleport back to earth.</div>
</li>
<li class=""level1""><div class=""li""> <strong>Gods' view:</strong> Point your device vertically up and tap in order to overlook Ptolemys system of the universe from high above.</div>
</li>
</ul>
<p>
The cockpit on top is a time and distances display: The years and months indicator gives you an idea of how rapidly time goes by in the simulation, the miles indicator will always display your current distance from the earth center (in million nautical miles).
</p>
</div>
<h2 class=""sectionedit3 page-header pb-3 mb-4 mt-5"" id=""data"">Data</h2>
<div class=""level2"">
<p>
The data used include 16th century prints of Ptolemy's main work, the <a class=""urlextern"" href=""https://en.wikipedia.org/wiki/Almagest"" rel=""nofollow"" title=""https://en.wikipedia.org/wiki/Almagest"">Almagest</a> (both in greek and latin) and high-resolution surface photos of the planets in Mercator projection. The photos are mapped onto rotating spheres by means of Mozilla's web VR framework <a class=""urlextern"" href=""https://aframe.io/"" rel=""nofollow"" title=""https://aframe.io/"">A-Frame</a>.
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:Whole_world_-_land_and_oceans_12000.jpg"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:Whole_world_-_land_and_oceans_12000.jpg""><img alt=""Earth"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:earth-small.jpg?w=400&amp;h=200&amp;tok=68f1c1"" title=""Earth"" width=""400""/></a>
Earth map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikipedia.org/wiki/File:Phobos_Viking_Mosaic_DLRcontrol_7200.jpg"" rel=""nofollow"" title=""https://commons.wikipedia.org/wiki/File:Phobos_Viking_Mosaic_DLRcontrol_7200.jpg""><img alt=""Moon"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:moon-small.jpg?w=400&amp;h=200&amp;tok=5ba1bc"" title=""Moon"" width=""400""/></a>
Moon map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:Mercury_global_map_2013-05-14_bright.png"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:Mercury_global_map_2013-05-14_bright.png""><img alt=""Mercury"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:mercury-small.jpg?w=400&amp;h=200&amp;tok=d2be2a"" title=""Mercury"" width=""400""/></a>
Mercury map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:Venus_map_NASA_JPL_Magellan-Venera-Pioneer.jpg"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:Venus_map_NASA_JPL_Magellan-Venera-Pioneer.jpg""><img alt=""Venus"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:venus-small.jpg?w=400&amp;h=200&amp;tok=e7bcd9"" title=""Venus"" width=""400""/></a>
Venus map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:Map_of_the_full_sun.jpg"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:Map_of_the_full_sun.jpg""><img alt=""Sun"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:sun-small.jpg?w=400&amp;h=200&amp;tok=44b73c"" title=""Sun"" width=""400""/></a>
Sun map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:MGS_MOC_Wide_Angle_Atlas.png"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:MGS_MOC_Wide_Angle_Atlas.png""><img alt=""Mars"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:mars-small.jpg?w=400&amp;h=200&amp;tok=e65f67"" title=""Mars"" width=""400""/></a>
Mars map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikimedia.org/wiki/File:Jupiter_Cylindrical_Map_-_Dec_2000_PIA07782.jpg"" rel=""nofollow"" title=""https://commons.wikimedia.org/wiki/File:Jupiter_Cylindrical_Map_-_Dec_2000_PIA07782.jpg""><img alt=""Jupiter"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:jupiter-small.jpg?w=400&amp;h=200&amp;tok=5577d0"" title=""Jupiter"" width=""400""/></a>
Jupiter map (public domain)
</p>
<p>
<a class=""media"" href=""https://photojournal.jpl.nasa.gov/catalog/PIA18437"" rel=""nofollow"" title=""https://photojournal.jpl.nasa.gov/catalog/PIA18437""><img alt=""Saturn"" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:saturn-small.jpg?w=400&amp;h=200&amp;tok=3cc7d5"" title=""Saturn"" width=""400""/></a>
Saturn map (public domain)
</p>
<p>
<a class=""media"" href=""https://commons.wikipedia.org/wiki/File:ESO_-_The_Milky_Way_panorama_%28by%29.jpg"" rel=""nofollow"" title=""https://commons.wikipedia.org/wiki/File:ESO_-_The_Milky_Way_panorama_%28by%29.jpg""><img alt="""" class=""media img-responsive"" height=""200"" src=""/wiki/_media/project:stars-small.jpg?w=400&amp;h=200&amp;tok=2378e3"" width=""400""/></a>
Stars map (milky way) (<a class=""urlextern"" href=""https://en.wikipedia.org/wiki/en:Creative_Commons"" rel=""nofollow"" title=""https://en.wikipedia.org/wiki/en:Creative_Commons"">Creative Commons Attribution 4.0 International</a>)
</p>
</div>
<h2 class=""sectionedit4 page-header pb-3 mb-4 mt-5"" id=""primary_literature"">Primary literature</h2>
<div class=""level2"">
<ul class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Simon Grynaeus: <a class=""urlextern"" href=""https://www.e-rara.ch/bau_1/content/titleinfo/4235133"" rel=""nofollow"" title=""https://www.e-rara.ch/bau_1/content/titleinfo/4235133"">Kl. Ptolemaiou Megals syntaxes bibl. 13</a>, public domain</div>
</li>
<li class=""level1""><div class=""li""> Peter Liechtenstein: <a class=""urlextern"" href=""http://farside.ph.utexas.edu/Books/Syntaxis/Almagest.pdf"" rel=""nofollow"" title=""http://farside.ph.utexas.edu/Books/Syntaxis/Almagest.pdf"">Almagestum CL. Ptolemei Pheludiensis Alexandrini astronomorum principis opus ingens ac nobile omnes celoru motus continens</a>, public domain</div>
</li>
</ul>
</div>
<h2 class=""sectionedit5 page-header pb-3 mb-4 mt-5"" id=""secondary_literature"">Secondary literature</h2>
<div class=""level2"">
<ul class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Richard Fitzpatrick: <a class=""urlextern"" href=""http://farside.ph.utexas.edu/Books/Syntaxis/Almagest.pdf"" rel=""nofollow"" title=""http://farside.ph.utexas.edu/Books/Syntaxis/Almagest.pdf"">A Modern Almagest, An Updated Version of Ptolemys Model of the Solar System</a></div>
</li>
<li class=""level1""><div class=""li""> John Cramer: <a class=""urlextern"" href=""https://digitalcommons.kennesaw.edu/ojur/vol5/iss1/3"" rel=""nofollow"" title=""https://digitalcommons.kennesaw.edu/ojur/vol5/iss1/3"">The Ptolemaic System, A Detailed Synopsis</a></div>
</li>
<li class=""level1""><div class=""li""> Astrophysikalisches Institut Neunhof: <a class=""urlextern"" href=""https://www.astrophys-neunhof.de/mtlg/sd10013.pdf"" rel=""nofollow"" title=""https://www.astrophys-neunhof.de/mtlg/sd10013.pdf"">Das Weltmodell des Ptolemaios</a></div>
</li>
</ul>
</div>
<h2 class=""sectionedit6 page-header pb-3 mb-4 mt-5"" id=""version_history"">Version history</h2>
<div class=""level2"">
<p>
2019/09/07 v1.0: Basic VR engine, interactive prototype<br>

2019/09/08 v1.01: Cockpit with time and distance indicator<br>

2019/09/13 v1.02: Space flight limited to stars sphere, minor bugfixes<br>

2019/09/17 v1.03: Planet ecliptics adjusted
</br></br></br></p>
</div>
<h2 class=""sectionedit7 page-header pb-3 mb-4 mt-5"" id=""media"">Media</h2>
<div class=""level2"">
<ul class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Back to the Greek Universe <a class=""urlextern"" href=""https://make.opendata.ch/wiki/_media/project:greekuniverse-final2.mp4"" rel=""nofollow"" title=""https://make.opendata.ch/wiki/_media/project:greekuniverse-final2.mp4"">Video (mp4)</a>, public domain</div>
</li>
</ul>
</div>
<h2 class=""sectionedit8 page-header pb-3 mb-4 mt-5"" id=""team"">Team</h2>
<div class=""level2"">
<ul class="" fix-media-list-overlap"">
<li class=""level1""><div class=""li""> Thomas Weibel (<a class=""wikilink2"" href=""/wiki/user:weibelth"" rel=""nofollow"" title=""user:weibelth"">weibelth</a>)</div>
</li>
<li class=""level1""><div class=""li""> Cdric Sievi</div>
</li>
<li class=""level1""><div class=""li""> Pia Viviani (<a class=""wikilink2"" href=""/wiki/user:pia"" rel=""nofollow"" title=""user:pia"">pia</a>)</div>
</li>
<li class=""level1""><div class=""li""> Beat Estermann (<a class=""wikilink1"" href=""/wiki/user:beat_estermann"" title=""user:beat_estermann"">beat_estermann</a>)</div>
</li>
</ul>
<div class=""tags""><span>
<a class=""wikilink1 tag label label-default mx-1"" href=""/wiki/status:concept?do=showtag&amp;tag=status%3Aconcept"" rel=""tag"" title=""status:concept""><span class=""iconify"" data-icon=""mdi:tag-text-outline""></span> concept</a>,
	<a class=""wikilink1 tag label label-default mx-1"" href=""/wiki/needs:dev?do=showtag&amp;tag=needs%3Adev"" rel=""tag"" title=""needs:dev""><span class=""iconify"" data-icon=""mdi:tag-text-outline""></span> dev</a>,
	<a class=""wikilink1 tag label label-default mx-1"" href=""/wiki/needs:design?do=showtag&amp;tag=needs%3Adesign"" rel=""tag"" title=""needs:design""><span class=""iconify"" data-icon=""mdi:tag-text-outline""></span> design</a>,
	<a class=""wikilink1 tag label label-default mx-1"" href=""/wiki/tag:glam?do=showtag&amp;tag=glam"" rel=""tag"" title=""tag:glam""><span class=""iconify"" data-icon=""mdi:tag-text-outline""></span> glam</a>
</span></div>
</div>
"
